@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute outputs-1 {0,1,2}

@data
2254,'2017/02/18 17:15:52:559',3,808.278381,856.630066,838.095215,822.783875,838.901123,2
2255,'2017/02/18 17:15:52:560',3,831.245422,848.974365,844.945068,851.794861,862.271057,2
2256,'2017/02/18 17:15:52:560',3,866.300354,857.435913,839.304016,888.461548,872.344299,2
2257,'2017/02/18 17:15:52:561',3,814.322327,859.853455,835.274719,823.186829,843.736267,2
2258,'2017/02/18 17:15:52:561',3,855.824158,864.285706,836.483521,832.454224,817.142883,2
2259,'2017/02/18 17:15:52:561',3,848.571411,859.450562,842.527466,886.849792,821.575073,2
2260,'2017/02/18 17:15:52:562',3,866.703308,863.882813,835.677673,880.805847,809.487183,2
2261,'2017/02/18 17:15:52:563',3,832.05127,859.047607,846.15387,835.274719,830.842468,2
2262,'2017/02/18 17:15:52:563',3,824.798523,861.062256,842.93042,845.750916,846.15387,2
2263,'2017/02/18 17:15:52:564',3,851.794861,853.809509,842.124512,886.043945,825.201477,2
2264,'2017/02/18 17:15:52:564',3,821.17218,853.809509,842.527466,841.318665,819.157532,2
2265,'2017/02/18 17:15:52:564',3,831.245422,853.406616,840.109863,832.857117,840.915771,2
2266,'2017/02/18 17:15:52:565',3,853.003662,857.435913,839.304016,893.699646,821.978027,2
2267,'2017/02/18 17:15:52:567',3,824.39563,856.227112,848.168518,876.373596,848.168518,2
2268,'2017/02/18 17:15:52:568',3,817.545776,855.824158,846.15387,844.542114,884.029297,2
2269,'2017/02/18 17:15:52:569',3,840.915771,861.062256,844.139221,890.476196,839.304016,2
2270,'2017/02/18 17:15:52:570',3,835.274719,853.003662,843.736267,875.164856,875.567749,2
2271,'2017/02/18 17:15:52:570',3,826.410278,853.406616,844.542114,838.498169,861.46521,2
2272,'2017/02/18 17:15:52:571',3,833.663025,859.450562,842.124512,868.315002,855.824158,2
2273,'2017/02/18 17:15:52:572',3,821.575073,855.018311,837.289368,898.53479,848.571411,2
2274,'2017/02/18 17:15:52:573',3,827.619019,853.003662,836.886475,828.021973,789.743591,2
2275,'2017/02/18 17:15:52:576',3,831.648376,853.406616,841.318665,871.135559,828.424927,2
2276,'2017/02/18 17:15:52:577',3,815.934082,859.450562,838.498169,873.150208,850.58606,2
2277,'2017/02/18 17:15:52:578',3,837.692322,856.227112,840.915771,858.24176,840.512817,2
2278,'2017/02/18 17:15:52:579',3,844.139221,856.630066,838.901123,836.886475,817.94873,2
2279,'2017/02/18 17:15:52:580',3,818.351624,857.435913,838.095215,861.062256,844.945068,2
2280,'2017/02/18 17:15:52:580',3,838.095215,858.644714,834.468872,871.538452,845.347961,2
2281,'2017/02/18 17:15:52:583',3,824.798523,853.809509,840.915771,826.813171,823.589722,2
2282,'2017/02/18 17:15:52:585',3,798.205139,855.018311,839.70697,839.70697,815.531128,2
2283,'2017/02/18 17:15:52:587',3,841.721619,859.047607,838.095215,882.417603,917.875488,2
2284,'2017/02/18 17:15:52:588',3,830.036621,851.391968,840.109863,815.531128,838.498169,2
2285,'2017/02/18 17:15:52:590',3,828.424927,855.018311,841.318665,861.46521,813.516479,2
2286,'2017/02/18 17:15:52:591',3,860.659363,859.450562,840.109863,865.091553,877.582397,2
2287,'2017/02/18 17:15:52:592',3,835.677673,857.838806,843.736267,851.391968,836.483521,2
2288,'2017/02/18 17:15:52:593',3,829.633728,854.212463,843.333313,841.721619,860.659363,2
2289,'2017/02/18 17:15:52:594',3,824.39563,853.809509,840.512817,859.047607,811.904785,2
2290,'2017/02/18 17:15:52:595',3,841.318665,855.018311,844.542114,878.388306,857.838806,2
2291,'2017/02/18 17:15:52:596',3,830.439575,855.824158,844.542114,827.619019,849.780212,2
2292,'2017/02/18 17:15:52:597',3,847.765564,857.435913,845.750916,865.091553,833.663025,2
2293,'2017/02/18 17:15:52:598',3,824.798523,856.630066,847.765564,862.674011,858.644714,2
2294,'2017/02/18 17:15:52:600',3,831.245422,856.630066,844.542114,830.842468,844.945068,2
2295,'2017/02/18 17:15:52:602',3,836.483521,860.256409,846.15387,836.080566,816.739929,2
2296,'2017/02/18 17:15:52:603',3,848.168518,862.271057,840.512817,835.274719,830.842468,2
2297,'2017/02/18 17:15:53:607',3,860.256409,855.824158,843.736267,861.868103,875.567749,2
2298,'2017/02/18 17:15:53:608',3,845.347961,857.435913,842.527466,806.666687,830.842468,2
2299,'2017/02/18 17:15:53:609',3,818.351624,858.24176,840.512817,846.959717,839.70697,2
2300,'2017/02/18 17:15:53:610',3,833.260071,859.853455,842.93042,867.509155,813.516479,2
2301,'2017/02/18 17:15:53:610',3,847.36261,856.227112,842.93042,843.736267,891.282043,2
2302,'2017/02/18 17:15:53:611',3,819.560425,853.809509,844.139221,842.527466,848.168518,2
2303,'2017/02/18 17:15:53:611',3,829.230774,857.435913,842.93042,875.164856,871.941406,2
2304,'2017/02/18 17:15:53:612',3,819.963379,858.24176,843.736267,845.750916,881.611694,2
2305,'2017/02/18 17:15:53:612',3,842.93042,858.24176,838.901123,821.17218,803.443237,2
2306,'2017/02/18 17:15:53:613',3,853.406616,857.032959,840.915771,873.553101,836.886475,2
2307,'2017/02/18 17:15:53:613',3,857.838806,850.989014,836.080566,842.93042,844.139221,2
2308,'2017/02/18 17:15:53:614',3,835.274719,850.183167,836.886475,821.17218,863.479858,2
2309,'2017/02/18 17:15:53:615',3,825.60437,850.989014,834.871765,862.271057,829.230774,2
2310,'2017/02/18 17:15:53:616',3,840.512817,852.600708,833.260071,854.615356,886.043945,2
2311,'2017/02/18 17:15:53:617',3,834.468872,857.032959,842.527466,859.853455,887.655701,2
2312,'2017/02/18 17:15:53:619',3,836.080566,856.630066,842.93042,839.70697,883.626404,2
2313,'2017/02/18 17:15:53:620',3,871.135559,856.630066,842.124512,874.761902,819.963379,2
2314,'2017/02/18 17:15:53:621',3,841.318665,857.435913,846.15387,870.732605,840.512817,2
2315,'2017/02/18 17:15:53:622',3,844.542114,853.809509,850.183167,818.754578,855.421265,2
2316,'2017/02/18 17:15:53:623',3,848.168518,853.406616,846.959717,855.421265,863.076904,2
2317,'2017/02/18 17:15:53:626',3,830.036621,848.571411,845.750916,852.197815,805.054932,2
2318,'2017/02/18 17:15:53:626',3,838.498169,852.600708,850.183167,842.93042,813.516479,2
2319,'2017/02/18 17:15:53:628',3,815.128235,857.435913,848.571411,849.377319,831.648376,2
2320,'2017/02/18 17:15:53:629',3,849.377319,857.838806,847.36261,897.325989,817.545776,2
2321,'2017/02/18 17:15:53:629',3,859.853455,853.406616,850.183167,856.227112,803.443237,2
2322,'2017/02/18 17:15:53:629',3,853.003662,854.212463,845.347961,839.70697,825.201477,2
2323,'2017/02/18 17:15:53:629',3,824.798523,858.644714,839.304016,877.179504,825.201477,2
2324,'2017/02/18 17:15:53:630',3,846.556763,862.674011,836.886475,826.007324,808.278381,2
2325,'2017/02/18 17:15:53:630',3,832.857117,858.644714,834.065918,800.219788,861.062256,2
2326,'2017/02/18 17:15:53:630',3,817.142883,852.600708,840.512817,845.347961,851.391968,2
2327,'2017/02/18 17:15:53:631',3,806.666687,851.794861,844.139221,842.124512,866.703308,2
2328,'2017/02/18 17:15:53:631',3,818.754578,848.571411,841.721619,811.098877,864.285706,2
2329,'2017/02/18 17:15:53:632',3,837.289368,848.571411,839.70697,819.157532,816.336975,2
2330,'2017/02/18 17:15:53:633',3,826.813171,850.989014,842.93042,896.923096,857.032959,2
2331,'2017/02/18 17:15:53:634',3,846.15387,857.435913,832.05127,818.754578,815.934082,2
2332,'2017/02/18 17:15:53:635',3,851.794861,859.450562,823.992676,819.560425,850.989014,2
2333,'2017/02/18 17:15:53:636',3,844.542114,861.46521,823.992676,898.53479,860.659363,2
2334,'2017/02/18 17:15:53:637',3,837.289368,853.406616,827.619019,843.333313,847.36261,2
2335,'2017/02/18 17:15:53:638',3,847.36261,852.197815,833.663025,844.139221,820.769226,2
2336,'2017/02/18 17:15:53:640',3,830.439575,853.809509,835.274719,851.391968,861.868103,2
2337,'2017/02/18 17:15:53:643',3,855.824158,853.809509,835.677673,868.315002,850.989014,2
2338,'2017/02/18 17:15:53:644',3,846.959717,859.047607,838.095215,856.630066,860.659363,2
2339,'2017/02/18 17:15:53:645',3,873.956055,860.659363,835.274719,829.633728,829.230774,2
2340,'2017/02/18 17:15:53:645',3,849.377319,859.450562,837.289368,869.926758,836.483521,2
2341,'2017/02/18 17:15:53:647',3,853.003662,862.271057,834.468872,880.805847,858.24176,2
2342,'2017/02/18 17:15:53:647',3,851.391968,862.271057,831.245422,846.959717,821.978027,2
2343,'2017/02/18 17:15:53:648',3,844.945068,861.062256,834.871765,860.256409,840.915771,2
2344,'2017/02/18 17:15:53:651',3,832.454224,857.435913,828.021973,860.256409,826.813171,2
2345,'2017/02/18 17:15:53:652',3,846.556763,857.838806,830.036621,823.992676,855.824158,2
2346,'2017/02/18 17:15:53:655',3,834.468872,858.644714,837.289368,864.68866,852.600708,2
2347,'2017/02/18 17:15:53:656',3,857.435913,863.076904,831.245422,882.417603,850.989014,2
2348,'2017/02/18 17:15:53:656',3,848.974365,865.494507,836.080566,859.047607,840.512817,2
2349,'2017/02/18 17:15:53:658',3,832.857117,860.659363,836.483521,828.021973,851.794861,2
2350,'2017/02/18 17:15:53:659',3,828.424927,859.450562,832.857117,871.538452,833.260071,2
2351,'2017/02/18 17:15:53:660',3,875.567749,865.091553,840.109863,868.717957,830.036621,2
2352,'2017/02/18 17:15:53:663',3,831.648376,852.197815,850.183167,844.945068,862.674011,2
2353,'2017/02/18 17:15:53:664',3,784.505493,842.93042,854.615356,847.36261,800.622681,2
2354,'2017/02/18 17:15:53:665',3,780.073242,836.080566,846.959717,840.512817,888.461548,2
2355,'2017/02/18 17:15:53:668',3,808.681335,842.124512,838.095215,808.681335,818.351624,2
2356,'2017/02/18 17:15:53:669',3,817.94873,852.197815,833.260071,817.94873,819.963379,2
2357,'2017/02/18 17:15:53:670',3,835.677673,861.46521,834.468872,852.600708,836.886475,2
2358,'2017/02/18 17:15:53:671',3,801.428589,860.659363,836.483521,845.347961,830.842468,2
2359,'2017/02/18 17:15:53:672',3,819.560425,854.615356,838.498169,838.498169,832.05127,2
2360,'2017/02/18 17:15:53:672',3,821.978027,855.824158,844.139221,882.417603,870.329651,2
2361,'2017/02/18 17:15:53:673',3,819.963379,854.615356,850.58606,863.479858,839.70697,2
2362,'2017/02/18 17:15:53:674',3,859.853455,854.615356,855.018311,838.095215,821.575073,2
2363,'2017/02/18 17:15:53:676',3,839.70697,855.018311,846.15387,842.93042,881.611694,2
2364,'2017/02/18 17:15:53:677',3,838.095215,856.227112,846.556763,875.970703,888.864441,2
2365,'2017/02/18 17:15:53:678',3,819.560425,852.600708,847.36261,842.124512,859.450562,2
2366,'2017/02/18 17:15:53:679',3,826.410278,855.018311,847.765564,815.531128,846.556763,2
2367,'2017/02/18 17:15:53:680',3,839.70697,855.421265,849.377319,885.238098,844.945068,2
2368,'2017/02/18 17:15:53:680',3,839.304016,850.989014,843.736267,818.351624,811.501831,2
2369,'2017/02/18 17:15:53:681',3,832.857117,852.600708,846.556763,815.128235,830.036621,2
2370,'2017/02/18 17:15:53:681',3,850.183167,850.989014,845.347961,838.095215,871.135559,2
2371,'2017/02/18 17:15:53:683',3,827.619019,848.974365,843.333313,857.032959,836.080566,2
2372,'2017/02/18 17:15:53:685',3,803.84613,839.304016,852.197815,806.263733,858.644714,2
2373,'2017/02/18 17:15:53:686',3,808.278381,840.915771,853.003662,840.512817,834.065918,2
2374,'2017/02/18 17:15:53:687',3,814.725281,840.915771,843.736267,852.197815,866.300354,2
2375,'2017/02/18 17:15:53:687',3,820.366272,845.347961,848.571411,844.139221,786.923096,2
2376,'2017/02/18 17:15:53:688',3,830.439575,847.36261,847.36261,817.545776,865.897461,2
2377,'2017/02/18 17:15:53:689',3,818.754578,850.58606,842.93042,847.765564,837.289368,2
2378,'2017/02/18 17:15:53:690',3,822.783875,853.003662,840.109863,833.663025,851.391968,2
2379,'2017/02/18 17:15:53:692',3,820.366272,854.615356,837.692322,813.516479,830.036621,2
2380,'2017/02/18 17:15:53:693',3,827.216125,850.183167,845.750916,846.556763,815.531128,2
2381,'2017/02/18 17:15:53:694',3,853.809509,854.212463,843.333313,871.135559,876.77655,2
2382,'2017/02/18 17:15:53:695',3,854.615356,857.032959,845.750916,821.978027,826.410278,2
2383,'2017/02/18 17:15:53:696',3,832.857117,855.018311,846.15387,854.615356,854.212463,2
2384,'2017/02/18 17:15:53:696',3,851.794861,860.659363,842.527466,863.479858,847.36261,2
2385,'2017/02/18 17:15:53:697',3,839.70697,856.630066,840.512817,826.007324,838.498169,2
2386,'2017/02/18 17:15:53:697',3,843.736267,855.824158,841.721619,821.978027,839.304016,2
2387,'2017/02/18 17:15:53:698',3,823.186829,848.168518,844.945068,857.032959,836.080566,2
2388,'2017/02/18 17:15:53:702',3,818.754578,852.197815,845.750916,830.842468,813.919434,2
2389,'2017/02/18 17:15:53:704',3,838.901123,854.212463,846.959717,828.82782,855.018311,2
2390,'2017/02/18 17:15:53:705',3,834.871765,857.435913,845.750916,881.208801,855.824158,2
2391,'2017/02/18 17:15:53:706',3,834.468872,860.659363,843.736267,862.674011,883.22345,2
2392,'2017/02/18 17:15:54:709',3,820.366272,857.838806,848.974365,825.60437,868.717957,2
2393,'2017/02/18 17:15:54:709',3,807.472534,854.615356,839.304016,823.186829,908.608032,2
2394,'2017/02/18 17:15:54:710',3,777.655701,858.24176,844.542114,817.94873,853.406616,2
2395,'2017/02/18 17:15:54:710',3,783.699646,854.615356,840.512817,780.87915,838.498169,2
2396,'2017/02/18 17:15:54:711',3,729.304016,857.838806,837.289368,750.659363,850.183167,2
2397,'2017/02/18 17:15:54:711',3,778.058594,860.256409,832.05127,804.652039,818.754578,2
2398,'2017/02/18 17:15:54:712',3,776.043945,863.076904,828.021973,817.142883,859.047607,2
2399,'2017/02/18 17:15:54:714',3,805.054932,862.271057,836.886475,797.802185,851.794861,2
2400,'2017/02/18 17:15:54:716',3,834.468872,858.24176,838.901123,850.183167,839.70697,2
2401,'2017/02/18 17:15:54:717',3,853.406616,859.450562,838.095215,871.135559,823.589722,2
2402,'2017/02/18 17:15:54:719',3,838.095215,856.630066,834.871765,837.289368,829.633728,2
2403,'2017/02/18 17:15:54:720',3,834.065918,856.227112,834.468872,826.007324,819.963379,2
2404,'2017/02/18 17:15:54:721',3,856.227112,856.227112,839.70697,874.358948,797.802185,2
2405,'2017/02/18 17:15:54:724',3,857.838806,857.435913,842.527466,858.644714,838.498169,2
2406,'2017/02/18 17:15:54:728',3,862.674011,852.600708,842.124512,828.82782,873.150208,2
2407,'2017/02/18 17:15:54:729',3,853.809509,856.630066,843.333313,853.809509,865.494507,2
2408,'2017/02/18 17:15:54:730',3,871.941406,854.615356,837.692322,853.809509,817.545776,2
2409,'2017/02/18 17:15:54:731',3,839.304016,850.989014,840.915771,833.260071,796.996338,2
2410,'2017/02/18 17:15:54:732',3,844.945068,853.809509,841.721619,843.736267,832.857117,2
2411,'2017/02/18 17:15:54:734',3,857.838806,857.032959,840.915771,873.150208,795.787537,2
2412,'2017/02/18 17:15:54:736',3,862.674011,854.615356,844.542114,850.183167,840.109863,2
2413,'2017/02/18 17:15:54:739',3,851.794861,850.989014,842.527466,825.201477,861.46521,2
2414,'2017/02/18 17:15:54:740',3,859.047607,856.630066,840.512817,860.256409,878.388306,2
2415,'2017/02/18 17:15:54:745',3,889.670349,857.838806,843.333313,847.765564,853.809509,2
2416,'2017/02/18 17:15:54:746',3,844.139221,854.212463,837.289368,815.934082,802.63739,2
2417,'2017/02/18 17:15:54:746',3,850.183167,859.450562,839.70697,868.717957,840.915771,2
2418,'2017/02/18 17:15:54:747',3,853.406616,864.285706,837.289368,867.509155,889.670349,2
2419,'2017/02/18 17:15:54:747',3,861.062256,863.076904,836.886475,845.750916,850.989014,2
2420,'2017/02/18 17:15:54:748',3,833.260071,857.032959,842.124512,853.809509,824.798523,2
2421,'2017/02/18 17:15:54:748',3,848.974365,852.197815,847.36261,883.626404,878.388306,2
2422,'2017/02/18 17:15:54:754',3,857.838806,849.377319,844.542114,837.692322,843.333313,2
2423,'2017/02/18 17:15:54:755',3,841.721619,848.974365,841.721619,822.380981,817.142883,2
2424,'2017/02/18 17:15:54:755',3,837.692322,850.989014,844.139221,858.644714,842.93042,2
2425,'2017/02/18 17:15:54:756',3,831.648376,850.58606,845.347961,848.168518,836.483521,2
2426,'2017/02/18 17:15:54:756',3,843.333313,859.853455,842.527466,825.201477,783.296692,2
2427,'2017/02/18 17:15:54:758',3,854.615356,854.615356,846.959717,866.703308,816.739929,2
2428,'2017/02/18 17:15:54:760',3,878.791199,852.600708,855.018311,905.384644,847.36261,2
2429,'2017/02/18 17:15:54:762',3,892.087891,841.318665,861.062256,906.593384,835.274719,2
2430,'2017/02/18 17:15:54:764',3,902.967041,840.109863,871.538452,920.29303,912.63739,2
2431,'2017/02/18 17:15:54:766',3,914.652039,841.721619,877.179504,948.498169,870.732605,2
2432,'2017/02/18 17:15:54:769',3,926.739929,842.93042,877.179504,941.648376,866.703308,2
2433,'2017/02/18 17:15:54:772',3,918.681335,845.347961,877.985352,916.666687,823.589722,2
2434,'2017/02/18 17:15:54:773',3,906.593384,839.304016,877.179504,967.435913,890.073242,2
2435,'2017/02/18 17:15:54:775',3,871.135559,841.721619,873.150208,935.60437,824.39563,2
2436,'2017/02/18 17:15:54:780',3,898.131897,851.794861,864.68866,896.117188,844.139221,2
2437,'2017/02/18 17:15:54:781',3,892.893799,850.58606,859.047607,921.501831,831.245422,2
2438,'2017/02/18 17:15:54:784',3,880,848.974365,855.018311,920.695984,857.838806,2
2439,'2017/02/18 17:15:54:787',3,877.179504,855.018311,856.227112,878.791199,855.018311,2
2440,'2017/02/18 17:15:54:788',3,847.36261,850.989014,856.630066,852.600708,891.282043,2
2441,'2017/02/18 17:15:54:791',3,863.479858,848.571411,856.630066,893.699646,869.12085,2
2442,'2017/02/18 17:15:54:795',3,853.809509,850.989014,859.047607,881.208801,867.912109,2
2443,'2017/02/18 17:15:54:796',3,877.179504,853.406616,859.047607,848.168518,888.461548,2
2444,'2017/02/18 17:15:54:797',3,880,855.824158,853.003662,885.641052,855.018311,2
2445,'2017/02/18 17:15:54:798',3,797.399292,855.824158,836.483521,809.890137,849.377319,2
2446,'2017/02/18 17:15:54:800',3,766.373596,855.421265,816.336975,713.992676,822.783875,2
2447,'2017/02/18 17:15:54:806',3,738.168518,859.853455,807.472534,754.285706,854.615356,2
2448,'2017/02/18 17:15:54:807',3,744.212463,863.076904,796.190491,784.505493,873.553101,2
2449,'2017/02/18 17:15:54:809',3,731.721619,863.479858,795.384644,721.648376,911.831482,2
2450,'2017/02/18 17:15:54:812',3,758.315002,868.315002,796.190491,718.021973,853.003662,2
2451,'2017/02/18 17:15:54:812',3,794.578735,867.912109,792.161194,778.461548,858.24176,2
2452,'2017/02/18 17:15:54:813',3,777.252747,860.659363,799.010986,778.058594,817.94873,2
2453,'2017/02/18 17:15:54:815',3,787.728943,857.435913,814.725281,747.838806,839.70697,2
2454,'2017/02/18 17:15:54:820',3,824.798523,855.824158,813.113525,799.41394,871.941406,2
2455,'2017/02/18 17:15:54:821',3,832.454224,852.197815,823.589722,858.24176,840.915771,2
2456,'2017/02/18 17:15:54:822',3,828.82782,853.003662,824.39563,804.249084,839.70697,2
2457,'2017/02/18 17:15:54:824',3,826.813171,857.032959,827.216125,811.501831,802.234436,2
2458,'2017/02/18 17:15:54:828',3,834.065918,857.435913,834.871765,852.600708,841.721619,2
2459,'2017/02/18 17:15:54:829',3,868.315002,858.24176,835.677673,819.157532,830.439575,2
2460,'2017/02/18 17:15:54:830',3,850.183167,861.062256,838.901123,833.260071,828.021973,2
2461,'2017/02/18 17:15:54:832',3,861.868103,862.271057,837.289368,870.732605,848.168518,2
2462,'2017/02/18 17:15:54:833',3,876.373596,863.076904,835.677673,855.824158,840.915771,2
2463,'2017/02/18 17:15:54:835',3,831.648376,859.047607,836.886475,819.560425,837.692322,2
2464,'2017/02/18 17:15:54:838',3,854.615356,853.003662,838.095215,834.468872,852.197815,2
2465,'2017/02/18 17:15:54:839',3,834.065918,852.197815,844.139221,850.989014,833.663025,2
2466,'2017/02/18 17:15:54:841',3,836.080566,853.003662,839.70697,826.007324,847.765564,2
2467,'2017/02/18 17:15:54:845',3,835.677673,857.032959,842.527466,822.380981,866.300354,2
2468,'2017/02/18 17:15:54:846',3,847.36261,861.062256,839.70697,864.285706,848.974365,2
